date,rank,artist_name,album_name,song_name,keyword
Mar-91,23,이주엽,멀어지는 그 미소,멀어지는 그 미소,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Mar-91,24,조용필,조용필'90ㆍConcert,Overture/추억속의 재회/마도요,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #화려한"
Mar-91,25,노사연,노사연 2집,만남,"#여성솔로, #포크발라드, #만남, #사랑, #이별, #감성적, #차분한, #잔잔한, #따뜻한"
Mar-91,26,주현미,'90 주현미(周炫美),잠깐만,"#여성솔로, #트로트, #이별, #사랑, #추억, #감성적, #차분한, #서정적"
Mar-91,27,노래마을,우리의 노래가 이 그늘진 땅에 햇볕 한 줌 될 수 있다면,우리의 노래가 이 그늘진 땅에 햇볕 한 줌 될수 있다면,"#남성그룹, #포크, #희망, #평화, #연대, #따뜻한, #잔잔한, #감성적인"
Mar-91,28,신정숙,신정숙 3집(강변이야기),그 사랑이 울고 있어요,"#여성솔로, #가요, #이별, #사랑, #, 기다림, #차분한, #감성적인, #슬픈"
Mar-91,29,하덕규,쉼,쉼,"#남성솔로, #포크, #영적성찰, #자유, #평화, #차분한, #서정적, #명상적"
Mar-91,30,김민우,사랑일뿐야,휴식같은 친구,"#남성솔로, #발라드, #우정, #휴식, #친구, #편안한, #따뜻한, #잔잔한"
Mar-91,31,민해경,Jump '90,바람이 불어오면,"#여성솔로, #KPop, #이별, #추억, #바람, #감성적인, #잔잔한, #서정적인"
Mar-91,32,박학기,박학기 Vol II,자꾸 서성이게 돼,"#남성솔로, #포크팝, #그리움, #사랑, #이별, #아련한, #감성적, #잔잔한"
Mar-91,33,민해경,Jump '90,보고싶은 얼굴,"#여성솔로, #댄스팝, #이별, #그리움, #외로움, #감성적인, #서정적인, #감미로운"
Mar-91,34,박정운,박정운 Live & Single,오늘 같은 밤이면,"#남성솔로, #발라드, #, 그리움, #외로움, #사랑, #차분한, #감성적인, #어두운"
Mar-91,35,봄여름가을겨울,나의 아름다운 노래가 당신의 마음을 깨끗하게 할 수 있다면…,내 품에 안기어,"#남성밴드, #록, #사랑, #추억, #위로, #감성적, #잔잔한, #따뜻한"
Mar-91,36,유열,골든 베스트,어느날 문득,"#남성솔로, #발라드, #이별, #회상, #아픔, #감성적인, #차분한, #잔잔한"
Mar-91,37,송시현,송시현 3,날 사랑하지마,"#여성솔로, #가요, #이별, #사랑, #희망, #차분한, #감성적인, #화려한"
Mar-91,38,박남정,열린 음악 7,여인이여,"#남성솔로, #댄스팝, #사랑, #연애, #여인, #감성적, #달콤한, #추억"
Mar-91,39,김상배,男,몇미터 앞에 두고,"#남성솔로, #트로트, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Mar-91,40,심신,심신 1,그대 슬픔까지 사랑해,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #어둡고_우울한"
Mar-91,41,11월,11월,착각,"#여성솔로, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #아련한"
Mar-91,42,이상훈,사랑은 기다림으로/그대,사랑은 기다림으로,"#남성솔로, #발라드, #이별, #사랑, #기다림, #차분한, #감성적인, #슬픈"
Mar-91,43,김완선,삐에로는 우릴 보고 웃지,나만의 것,"#여성솔로, #댄스, #이별, #그리움, #자아성찰, #감성적, #차분한, #몽환적"
Mar-91,44,김태형,김태형,나 항상 그대곁에,"#남성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #슬픈"
Mar-91,45,이선희,Lee Sun Hee & Montreal Chamber Orchesrtra,J에게,"#여성솔로, #클래식발라드, #사랑, #추억, #이별, #차분한, #감성적인, #슬픈"
Mar-91,46,수와 진,수와진 Vol.4,이별이란,"#남성듀오, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Mar-91,47,장혜리,남겨진 시간을 위하여 / 그대 돌아오는 날엔,남겨진 시간을 위하여,"#여성솔로, #발라드, #이별, #시간, #그리움, #차분한, #감성적인, #잔잔한"
Mar-91,48,강수지,보라빛 향기,보라빛 향기,"#여성솔로, #발라드, #사랑, #이별, #기억, #차분한, #감성적인, #풋풀한"
Mar-91,49,봄여름가을겨울,Live!,항상 기뻐하는 사람들 (Live!),"#남성밴드, #록발라드, #희망, #긍정, #삶의이야기, #감성적, #잔잔한, #따뜻한"
Mar-91,50,변진섭,MBC 축하의 노래,사랑의 향기,"#남성솔로, #발라드, #결혼, #사랑, #축하, #감미로운, #차분한, #화려한"
Apr-91,1,윤상,이별의 그늘,이별의 그늘,"#남성솔로, #발라드, #이별, #사랑, #회상, #이별후, #차분한, #잔잔한, #감성적인"
Apr-91,2,신승훈,미소 속에 비친 그대,미소 속에 비친 그대,"#남성솔로, #발라드, #이별, #추억, #사랑, #감성적인, #차분한, #애절한"
Apr-91,3,전유나,너를 사랑하고도/사진속의 그대는,너를 사랑하고도,"#여성솔로, #발라드, #이별, #사랑, #외로움, #차분한, #애절한, #감성적인"
Apr-91,4,김현식,김현식 6집,내사랑 내곁에 (응답하라 1988 삽입곡),"#남성솔로, #발라드, #사랑, #이별, #그리움, #감성적인, #차분한, #서정적인"
Apr-91,5,변진섭,미워서 미워질때,어떤 이별,"#남성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #애절한"
Apr-91,6,노사연,노사연 2집,만남,"#여성솔로, #포크발라드, #만남, #사랑, #이별, #감성적, #차분한, #잔잔한, #따뜻한"
Apr-91,7,이상우,나만의 그대/그녀를 만나는 곳 100M전/그 언젠가처럼,그녀를 만나는 곳 100M 전,"#남성솔로, #발라드, #사랑, #고백, #이별, #차분한, #감성적인, #로맨틱한"
Apr-91,8,김성호,김성호의 회상,김성호의 회상,"#남성솔로, #발라드, #이별, #그리움, #후회, #감성적, #서정적, #차분한"
Apr-91,9,양수경,양수경 골든,당신은 어디 있나요,"#여성솔로, #발라드, #이별, #사랑, #외로움, #차분한, #감성적인, #슬픈"
Apr-91,10,푸른하늘,푸른하늘 3집 - 이 밤이 지나도록,이 밤이 지나도록,"#남성그룹, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Apr-91,11,최성수,최성수 5집 비창,이제 아침이 왔어요,"#남성솔로, #발라드, #사랑, #이별, #회상, #차분한, #감성적인, #부드러운"
Apr-91,12,심신,심신 1,그대 슬픔까지 사랑해,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #어둡고_우울한"
Apr-91,13,이승환,B.C 603,기다린 날도 지워질 날도,"#남성솔로, #발라드, #이별, #추억, #그리움, #감성적인, #잔잔한, #서정적인"
Apr-91,14,015B,공일오비,텅 빈 거리에서,"#남성듀오, #팝발라드, #외로움, #도시, #그리움, #감성적, #잔잔한, #서정적"
Apr-91,15,최용준,아마도 그건,거울이 되어,"#남성솔로, #발라드, #사랑, #거울, #영원한사랑, #잔잔한, #감성적인, #허스키보컬"
Apr-91,16,봄여름가을겨울,Live!,항상 기뻐하는 사람들 (Live!),"#남성밴드, #록발라드, #희망, #긍정, #삶의이야기, #감성적, #잔잔한, #따뜻한"
Apr-91,17,김완선,삐에로는 우릴 보고 웃지,삐에로는 우릴 보고 웃지,"#여성솔로, #댄스, #삐에로, #눈물, #가면, #신나는, #화려한, #리드미컬한"
Apr-91,18,이주엽,멀어지는 그 미소,멀어지는 그 미소,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Apr-91,19,유열,골든 베스트,어느날 문득,"#남성솔로, #발라드, #이별, #회상, #아픔, #감성적인, #차분한, #잔잔한"
Apr-91,20,이선희,추억의 책장을 넘기면,추억의 책장을 넘기면,"#여성솔로, #발라드, #추억, #그리움, #아쉬움, #감성적, #차분한, #잔잔한, #서정적"
Apr-91,21,이승철,"노을, 그리고 나/Ballerina-Girl",그대가 나에게,"#남성솔로, #발라드, #이별, #사랑, #미안함, #차분한, #감성적인, #서정적인"
Apr-91,22,노래마을,우리의 노래가 이 그늘진 땅에 햇볕 한 줌 될 수 있다면,우리의 노래가 이 그늘진 땅에 햇볕 한 줌 될수 있다면,"#남성그룹, #포크, #희망, #평화, #연대, #따뜻한, #잔잔한, #감성적인"
Apr-91,23,김지애,5집,몰래한 사랑,"#여성솔로, #트로트, #사랑, #이별, #회상, #감성적인, #차분한, #아련한, #감미로운"
Apr-91,24,송골매,송골매 9,모여라,"#남성밴드, #록, #학교생활, #친구모임, #자유, #신나는, #에너지넘치는, #화려한화음"
Apr-91,25,신정숙,신정숙 3집(강변이야기),그 사랑이 울고 있어요,"#여성솔로, #가요, #이별, #사랑, #, 기다림, #차분한, #감성적인, #슬픈"
Apr-91,26,김민우,사랑일뿐야,휴식같은 친구,"#남성솔로, #발라드, #우정, #휴식, #친구, #편안한, #따뜻한, #잔잔한"
Apr-91,27,김태형,김태형,나 항상 그대곁에,"#남성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #슬픈"
Apr-91,28,민해경,Jump '90,바람이 불어오면,"#여성솔로, #KPop, #이별, #추억, #바람, #감성적인, #잔잔한, #서정적인"
Apr-91,29,김현식,넋두리,넋두리,"#남성솔로, #발라드, #이별, #사랑, #고독, #차분한, #쓸쓸한, #절절한"
Apr-91,30,박정운,박정운 Live & Single,오늘 같은 밤이면,"#남성솔로, #발라드, #, 그리움, #외로움, #사랑, #차분한, #감성적인, #어두운"
Apr-91,31,김광석,김광석 다시 부르기 1,사랑했지만,"#남성솔로, #포크발라드, #이별, #사랑, #그리움, #감성적, #차분한, #서정적"
Apr-91,32,김상배,男,몇미터 앞에 두고,"#남성솔로, #트로트, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Apr-91,33,16년 차이,십육년 차이,16년차이,"#남성솔로, #발라드, #시간, #추억, #성장, #감성, #잔잔한, #서정적, #따뜻한"
Apr-91,34,신해철,슬픈 표정 하지 말아요,안녕,"#남성솔로, #댄스팝, #이별, #환상, #거짓말, #감성적, #영어랩, #차분한"
Apr-91,35,태진아,거울도 안보는 여자/그대곁에 잠들고 싶어,거울도 안보는 여자,"#남성솔로, #트로트, #외로움, #사랑, #이별, #추억, #신나는, #차분한, #감성적인"
Apr-91,36,권인하,권인하 Best (마르지 않을 슬픔이 이 내 가슴 가득히),계절이 음악처럼 흐를 때,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #애절한, #감성적인"
Apr-91,37,신해철,Myself,내 마음 깊은 곳의 너,"#남성솔로, #발라드, #사랑, #이별, #, 기다림, #차분한, #감성적인, #화려한"
Apr-91,38,장필순,장필순 2집 (외로운 사랑 / 꿈 / 세월이 지나갈수록),외로운 사랑,"#여성솔로, #포크, #외로움, #사랑, #이별, #차분한, #잔잔한, #감성적인"
Apr-91,39,하덕규,쉼,쉼,"#남성솔로, #포크, #영적성찰, #자유, #평화, #차분한, #서정적, #명상적"
Apr-91,40,양수경,양수경 골든,이별의 끝은 어디인가요,"#여성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #슬픈"
Apr-91,41,박학기,박학기 Vol II,자꾸 서성이게 돼,"#남성솔로, #포크팝, #그리움, #사랑, #이별, #아련한, #감성적, #잔잔한"
Apr-91,42,변진섭,MBC 축하의 노래,사랑의 향기,"#남성솔로, #발라드, #결혼, #사랑, #축하, #감미로운, #차분한, #화려한"
Apr-91,43,이상우,나만의 그대/그녀를 만나는 곳 100M전/그 언젠가처럼,이젠,"#남성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #슬픈"
Apr-91,44,조용필,조용필'90ㆍConcert,Overture/추억속의 재회/마도요,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #화려한"
Apr-91,45,봄여름가을겨울,나의 아름다운 노래가 당신의 마음을 깨끗하게 할 수 있다면…,내 품에 안기어,"#남성밴드, #록, #사랑, #추억, #위로, #감성적, #잔잔한, #따뜻한"
Apr-91,46,햇빛촌,혼자하는 여행,시냇물소리,"#혼성듀오, #포크, #자연, #여행, #사랑, #차분한, #감성적인, #화려하지않은"
Apr-91,47,민해경,Jump '90,보고싶은 얼굴,"#여성솔로, #댄스팝, #이별, #그리움, #외로움, #감성적인, #서정적인, #감미로운"
Apr-91,48,송시현,송시현 3,날 사랑하지마,"#여성솔로, #가요, #이별, #사랑, #희망, #차분한, #감성적인, #화려한"
Apr-91,49,노래를 찾는 사람들,노래를 찾는 사람들 3,그리운 이름,"#남성그룹, #민중가요, #어머니, #그리움, #노동, #감성적, #서정적, #차분한"
Apr-91,50,박남정,열린 음악 7,여인이여,"#남성솔로, #댄스팝, #사랑, #연애, #여인, #감성적, #달콤한, #추억"
May-91,1,윤상,이별의 그늘,이별의 그늘,"#남성솔로, #발라드, #이별, #사랑, #회상, #이별후, #차분한, #잔잔한, #감성적인"
May-91,2,봄여름가을겨울,Live!,항상 기뻐하는 사람들 (Live!),"#남성밴드, #록발라드, #희망, #긍정, #삶의이야기, #감성적, #잔잔한, #따뜻한"
May-91,3,전유나,너를 사랑하고도/사진속의 그대는,너를 사랑하고도,"#여성솔로, #발라드, #이별, #사랑, #외로움, #차분한, #애절한, #감성적인"
May-91,4,심신,심신 1,그대 슬픔까지 사랑해,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #어둡고_우울한"
May-91,5,신해철,Myself,내 마음 깊은 곳의 너,"#남성솔로, #발라드, #사랑, #이별, #, 기다림, #차분한, #감성적인, #화려한"
May-91,6,신승훈,미소 속에 비친 그대,미소 속에 비친 그대,"#남성솔로, #발라드, #이별, #추억, #사랑, #감성적인, #차분한, #애절한"
May-91,7,김현식,김현식 6집,내사랑 내곁에 (응답하라 1988 삽입곡),"#남성솔로, #발라드, #사랑, #이별, #그리움, #감성적인, #차분한, #서정적인"
May-91,8,변진섭,미워서 미워질때,어떤 이별,"#남성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #애절한"
May-91,9,김성호,김성호의 회상,김성호의 회상,"#남성솔로, #발라드, #이별, #그리움, #후회, #감성적, #서정적, #차분한"
May-91,10,015B,공일오비,텅 빈 거리에서,"#남성듀오, #팝발라드, #외로움, #도시, #그리움, #감성적, #잔잔한, #서정적"
May-91,11,노사연,노사연 2집,만남,"#여성솔로, #포크발라드, #만남, #사랑, #이별, #감성적, #차분한, #잔잔한, #따뜻한"
May-91,12,유열,골든 베스트,어느날 문득,"#남성솔로, #발라드, #이별, #회상, #아픔, #감성적인, #차분한, #잔잔한"
May-91,13,이상우,나만의 그대/그녀를 만나는 곳 100M전/그 언젠가처럼,이젠,"#남성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #슬픈"
May-91,14,이주엽,멀어지는 그 미소,멀어지는 그 미소,"#남성솔로, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
May-91,15,양수경,양수경 골든,이별의 끝은 어디인가요,"#여성솔로, #발라드, #이별, #사랑, #아픔, #차분한, #감성적인, #슬픈"
May-91,16,16년 차이,십육년 차이,16년차이,"#남성솔로, #발라드, #시간, #추억, #성장, #감성, #잔잔한, #서정적, #따뜻한"
May-91,17,김광석,김광석 다시 부르기 1,사랑했지만,"#남성솔로, #포크발라드, #이별, #사랑, #그리움, #감성적, #차분한, #서정적"
May-91,18,이상우,나만의 그대/그녀를 만나는 곳 100M전/그 언젠가처럼,그녀를 만나는 곳 100M 전,"#남성솔로, #발라드, #사랑, #고백, #이별, #차분한, #감성적인, #로맨틱한"
May-91,19,김완선,삐에로는 우릴 보고 웃지,삐에로는 우릴 보고 웃지,"#여성솔로, #댄스, #삐에로, #눈물, #가면, #신나는, #화려한, #리드미컬한"
May-91,20,푸른하늘,푸른하늘 3집 - 이 밤이 지나도록,이 밤이 지나도록,"#남성그룹, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
